"{Nova}","{(writer) and,George Pérez,Roy Thomas}","Nova is a fictional character that appears in comic books published by Marvel Comics.","//marvel.com/i/images/juggernaut/defaultcharacterdetaillineart.gif","http://x.annihil.us/u/prod/marvel/i/mg/9/f0/53176fd93dbc9/standard_xlarge.jpg","Nova (Frankie Raye)","{}","{Power cosmic,Use of,Use of power cosmic}",0,0,2269,0,0,"{Frankie Raye}","{}","Nova","{Fantastic Four,Galactus,Heralds of Galactus}","http://marvel.com/characters/1010956/nova_frankie_raye/featured","https://en.wikipedia.org/wiki/Nova_(Frankie_Raye)"
"{Kid Nova,Nova,Nova #11249-44396,Nova Prime,Quasar,Richard Rider,The Human Rocket}","{John Buscema,Marv Wolfman}","Nova (Richard Rider) is a fictional superhero appearing in comic books published by Marvel Comics, historically as the star of his own series, and at other times, as a supporting character in team books such as The New Warriors.","http://x.annihil.us/u/prod/marvel/i/mg/c/00/537bbee3e2f11.gif","https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Nova1adigranov.jpg/250px-Nova1adigranov.jpg","Nova (Richard Rider)","{}","{Absorption,Currently in possession,Durability,Flight,Gravitational force,Open,Open wormholes,Speed,Superhuman strength,Via download,Wormhole,Xandar}",123,10,8930,43,155,"{Richard Rider}","{Human}","Nova","{Annihilation,Champions of Xandar,Defenders,New Warriors,Nova Corps,Secret Avengers,United Front}","http://marvel.com/characters/41/nova","https://en.wikipedia.org/wiki/Nova_(Richard_Rider)"
"{Nova,Sam Alexander}","{Ed McGuiness,Ed McGuinness,Jeph Loeb}","Sam Alexander inherited the role of Nova from his father, who went missing mysteriously. The new Human Rocket struggles to become a hero while searching for his dad.","http://x.annihil.us/u/prod/marvel/i/mg/c/00/537bbee3e2f11.gif","http://i.annihil.us/u/prod/marvel/i/mg/e/20/5269615681f91/standard_xlarge.jpg","Nova (Sam Alexander)","{}","{Durability,Energy projection,Flight,Superhuman strength,Survivability in space,Universal translation}",0,0,8022,0,0,"{Samuel Alexander}","{Human}","Nova","{Avengers,New Avengers,New Warriors,Nova Corps,The New Avengers}","http://marvel.com/characters/41/nova","https://en.wikipedia.org/wiki/Nova_(Sam_Alexander)"
"{Nth Man}","{Bill Mantlo,Ron Wilson}","Nth Man is a fictional character in the Marvel Universe.",,,"Nth Man","{}","{}",0,0,305,0,0,"{Thomas Lightner}","{}","Nth Man","{}",,"https://en.wikipedia.org/wiki/Nth_Man"
"{Agent Simpson,Frank Simpson,Nuke,Scourge,Scourge of the Underworld}","{David Mazzucchelli,Frank Miller}","Nuke (real name Frank Simpson) is a fictional supervillain in the Marvel Universe.",,"http://i.annihil.us/u/prod/marvel/i/mg/c/10/4ce5a28ac1c48/standard_xlarge.jpg","Nuke","{}","{Second heart,Speed,Stamina,Sturdiness}",6,0,109709,4,6,"{Frank Simpson}","{}","Nuke","{Thunderbolts,Weapon Plus}","http://marvel.com/characters/1623/nuke","https://en.wikipedia.org/wiki/Nuke_(Marvel_Comics)"
"{Nuke}","{Don Perlin,Gary Frank,J. M. DeMatteis,J. Michael Straczynski}","Nuke is a superhero from Earth-712 in the fictional Marvel Universe, a member of the Squadron Supreme and later its rebooted equivalent, Supreme Power.",,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Nuke1.jpg/225px-Nuke1.jpg","Nuke (Squadron Supreme)","{}","{Flight,Invulnerability,Radiation projection,Superhuman strength}",6,0,1567,4,6,"{Albert Gaines}","{}","Nuke","{Squadron Supreme}","http://marvel.com/characters/1623/nuke","https://en.wikipedia.org/wiki/Nuke_(Squadron_Supreme)"
"{Nuklo}","{Dan Adkins,Rich Buckler,Roy Thomas}","Nuklo (Robert Frank, Jr.) is a fictional character, a mutant in the Marvel Comics Universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Nuklo.jpg/249px-Nuklo.jpg","Nuklo","{}","{(formerly) growth,Growth,Radiation generation,Self-duplication,Super-strength}",0,0,285,0,0,"{Jr,Robert Frank}","{Mutant}","Nuklo","{V-Battalion}",,"https://en.wikipedia.org/wiki/Nuklo"
"{Adam Henderson,Null,the Over-Mind}","{Don Perlin,J. M. DeMatteis,J.M. DeMatteis}","Null, called also Null the Living Darkness, is a fictional character in the Marvel Universe.",,,"Null","{}","{Durability,Enhanced stamina,Immeasurable intelligence}",0,0,274,0,0,"{}","{}","Null","{}",,"https://en.wikipedia.org/wiki/Null_(comics)"
"{Obliterator}","{}","The Obliterator (Maht Pacle) is a fictional character, an alien supervillain appearing in the Marvel Comics universe.",,,"Obliterator","{}","{}",0,0,425,0,0,"{}","{}","Obliterator","{Elders of the Universe}",,"https://en.wikipedia.org/wiki/Obliterator_(comics)"
"{Doc Occulus,Occulus,the Unforgiving One}","{Paul Ryan,Tom DeFalco}","Occulus is a fictional character in the Marvel Universe.Occulus is an enemy of the Fantastic Four.",,,"Occulus","{}","{Can form force fields,Project energy blasts}",0,0,437,0,0,"{Occulus}","{Extradimensionalmutant,mutate}","Occulus","{The Gem Guild}",,"https://en.wikipedia.org/wiki/Occulus"
"{Oddball}","{Mark Gruenwald}","Oddball is the name of two supervillains in Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/4/4d/Oddball.jpg","Oddball","{}","{Expert juggler}",0,0,282,0,0,"{Elton Healey}","{}","Oddball","{Death-Throws,Masters of Evil}",,"https://en.wikipedia.org/wiki/Oddball_(comics)"
"{Ogre}","{Roy Thomas,Werner Roth}","Ogre is a fictional character of the Marvel Comics Universe.",,,"Ogre","{}","{Mechanical genius}",0,0,321,0,0,"{Brian Dunlap}","{}","Ogre","{Factor Three,Thunderbolts}",,"https://en.wikipedia.org/wiki/Ogre_(Marvel_Comics)"
"{Ogress}","{Peter David,Todd McFarlane}","Ogressis a fictional character that appears in comic books published by Marvel Comics.",,,"Ogress","{}","{Durability,Superhuman strength}",0,0,341,0,0,"{Diane Davids}","{}","Ogress","{Riot Squad}",,"https://en.wikipedia.org/wiki/Ogress_(comics)"
"{Ogun}","{(story) and,Al Milgrom,Chris Claremont}","Ogun is a fictional character, a Japanese supervillain in the Marvel Comics universe and a foe of Wolverine.",,"http://x.annihil.us/u/prod/marvel/i/mg/b/a0/4c003d0c92efb/standard_xlarge.jpg","Ogun","{}","{Reflexes,Slowed or halted aging,Superhuman agility}",7,0,1181,4,9,"{unrevealed}","{Human}","Ogun","{Imperial Japanese Army,Mister X,Viper,Yakuza}","http://marvel.com/characters/1646/ogun","https://en.wikipedia.org/wiki/Ogun_(comics)"
"{Old Lace}","{Adrian Alphona,Brian K. Vaughan}","Old Lace (often nicknamed as OL) is a fictional character, a superheroine in Marvel Comics.",,"http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c00359a2be7b/standard_xlarge.jpg","Old Lace","{}","{Good intelligence,Razor-sharp claws}",10,0,884,5,9,"{}","{Genetically-Engineered Deinonychus}","Old Lace","{Runaways}","http://marvel.com/characters/2844/old_lace","https://en.wikipedia.org/wiki/Old_Lace_(comics)"
"{Frank Costa,Olivier}","{Archie Goodwin,Bernie Wrightson,Christopher Golden,Thomas E. Sniegoski,Tony DeZuniga}","Olivier is a fictional supervillain, and enemy of the Marvel Comics antihero of the Punisher.",,"https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Olivierpun1.jpg/250px-Olivierpun1.jpg","Olivier","{}","{Disease,Hellfire projection,Illusion creation,Immunity to age,Injuries,Manipulation,Portal generation}",0,0,1079,0,0,"{}","{}","Olivier","{Costa Family,Hell-lords,Lucifer's Inner Circle}",,"https://en.wikipedia.org/wiki/Olivier_(comics)"
"{Omega}","{Ross Andru,Roy Thomas}","Omega is a fictional character in the Marvel Universe.",,,"Omega","{}","{}",0,0,201,0,0,"{}","{}","Omega","{}",,"https://en.wikipedia.org/wiki/Omega_(Marvel_Comics)"
"{Arkady Gregorivich,Omega Red,Vasyliev Arkady}","{Jim Lee,John Byrne}",,,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Xmen18omegared.jpg/250px-Xmen18omegared.jpg","Omega Clan","{}","{Agility,Carbonadium,Death,Durability,High-level intellect,Life force absorption,Military tactician,Reflexes,Speed,Stamina,Superhuman strength}",0,0,41,0,0,"{Arkady Rossovich}","{}","Omega Clan","{Red Mafia,The Hand}",,"https://en.wikipedia.org/wiki/Omega_Clan"
"{Arkady Gregorivich,Omega Red,Vasyliev Arkady}","{Jim Lee,John Byrne}","Omega Red is a fictional supervillain appearing in American comic books published by Marvel Comics, most commonly in association with the X-Men.",,"http://x.annihil.us/u/prod/marvel/i/mg/5/d0/4c003d09267ae/standard_xlarge.jpg","Omega Red","{}","{Agility,Carbonadium,Death,Durability,High-level intellect,Life force absorption,Military tactician,Reflexes,Speed,Stamina,Superhuman strength}",20,0,5746,9,25,"{Arkady Rossovich}","{Mutant}","Omega Red","{Red Mafia,Russian mafia,The Hand}","http://marvel.com/characters/1652/omega_red","https://en.wikipedia.org/wiki/Omega_Red"
"{Omega the Unknown,Sam}","{Jim Mooney,Mary Skrenes,Steve Gerber}","Omega the Unknown wasan American comic book published by Marvel Comics from 1976 to 1977, featuringthe eponymous fictional character.",,"http://x.annihil.us/u/prod/marvel/i/mg/f/10/4ce5a4e4cd15d/standard_xlarge.jpg","Omega the Unknown","{James-Michael Starling}","{Energy burst projection,Flight,Superhuman strength}",5,0,889,3,4,"{}","{}","Omega the Unknown","{}","http://marvel.com/characters/1654/omega_the_unknown","https://en.wikipedia.org/wiki/Omega_the_Unknown"
"{Charles Xavier,Onslaught,Sir David the Great}","{Andy Kubert,Mark Waid,Scott Lobdell}","Onslaught is a fictional character that appears in comic books published by Marvel Comics.",,"http://x.annihil.us/u/prod/marvel/i/mg/6/60/535febc427605/standard_xlarge.jpg","Onslaught","{}","{Durability,Magnetism manipulation,Reality warping,Superhuman strength,Telekinesis,Telepathy}",33,1,13841,21,28,"{}","{}","Onslaught","{Dark Descendants}","http://marvel.com/characters/1657/onslaught","https://en.wikipedia.org/wiki/Onslaught_(comics)"
"{Onyxx,actual identities the character uses}","{Peter Milligan,Salvador Larroca}","Onyxx (Sidney Green) is a fictional mutant appearing in comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/Onyxx.jpg/250px-Onyxx.jpg","Onyxx","{}","{Durability,Superhuman strength}",0,0,381,0,0,"{Sidney Green}","{Mutant}","Onyxx","{Chevaliers training squad,X-Mansion,X-Men-In-Training,Xavier Institute}",,"https://en.wikipedia.org/wiki/Onyxx"
"{Oracle}","{Chris Claremont,Dave Cockrum}","Oracle is a fictional character in the Marvel Universe.",,"http://x.annihil.us/u/prod/marvel/i/mg/f/60/4c003d0361454/standard_xlarge.jpg","Oracle","{}","{High-level telepathy}",19,0,1157,12,11,"{Sybil}","{}","Oracle","{Imperial Guard}","http://marvel.com/characters/1659/oracle","https://en.wikipedia.org/wiki/Oracle_(Marvel_Comics)"
"{Orator}","{Jorge Gonzales,Kelley Jones,Peter Milligan}","Orator (Victor Ludwig) was a minor fictional character from Marvel Comics.",,,"Orator","{}","{Empathy}",0,0,85,0,0,"{Victor Ludwig}","{Mutant}","Orator","{Acolytes}",,"https://en.wikipedia.org/wiki/Orator_(comics)"
"{The Orb}","{Bill Rosemann,Guy Davis,Len Wein,Ross Andru}","The Orb is the name of two Marvel Comics supervillains who are primarily an adversary of Ghost Rider.",,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Orb_ghost.jpg/250px-Orb_ghost.jpg","Orb","{Doctor Midas,Exterminatrix,Justin Hammer,Zadkiel}","{Hypnotize people,Marksman,Master martial artist,Swordsman}",0,0,686,0,0,"{Drake Shannon,Unknown}","{}","Orb","{}",,"https://en.wikipedia.org/wiki/Orb_(comics)"
"{Ord of the Breakworld}","{John Cassaday,Joss Whedon}","Ord is a fictional character, a comic book supervillain in books published by Marvel Comics, specifically as an enemy of the X-Men.",,"http://i.annihil.us/u/prod/marvel/i/mg/6/40/4c002f1c476f9/standard_xlarge.jpg","Ord","{}","{Endurance,Enhanced durability,Enhanced hearing,Flight,Master martial artist,Superhuman strength speed}",11,0,488,5,8,"{Ord}","{}","Ord","{}","http://marvel.com/characters/1663/ord","https://en.wikipedia.org/wiki/Ord_(comics)"
"{Killer Whale,Orka}","{Marie Severin,Roy Thomas}","Orka is a fictional character that appears in comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Sub-mariner23.jpg/250px-Sub-mariner23.jpg","Orka","{Krang,Virago,Warlord Krang}","{Agility,Durability,Land adaptation via belt,Speed,Stamina,Superhuman strength,Superhuman swimming speed}",0,0,697,0,0,"{Orka}","{Homo mermanus}","Orka","{Brand Corporation,Deep Six,Heroes for Hire,Roxxon Energy Corporation}",,"https://en.wikipedia.org/wiki/Orka_(comics)"
"{Orphan-Maker}","{Louise Simonson,Walt Simonson}","Orphan-Maker (Peter) is a fictional mutant character in the Marvel Comics universe.",,"http://x.annihil.us/u/prod/marvel/i/mg/c/50/4c7c63f383bac/standard_xlarge.jpg","Orphan-Maker","{}","{Resistance,Superhuman strength,Wields energy weapons}",0,0,275,0,0,"{Peter}","{Mutant}","Orphan-Maker","{Nanny,Nanny's Lost Boys}","http://marvel.com/characters/1669/orphan-maker","https://en.wikipedia.org/wiki/Orphan-Maker"
"{Otomo}","{}","Otomo is a fictional character, a mutant in the Marvel Comics Universe.",,,"Otomo","{}","{}",0,0,64,0,0,"{Otomo}","{Mutant}","Otomo","{}",,"https://en.wikipedia.org/wiki/Otomo_(comics)"
"{Crazy Inez,Inez Temple,Outlaw}","{Gail Simone}","Outlaw (Inez Temple) is a fictional character created by Marvel Comics for their series' Deadpool and Agent X.",,"https://upload.wikimedia.org/wikipedia/en/6/61/Agent_X_02_Udon_Studios.jpg","Outlaw","{}","{A lasso,Healing factor,Use of firearms}",0,0,2122,0,0,"{Inez Temple}","{Mutant}","Outlaw","{Agency X,Agent X,The 198}",,"https://en.wikipedia.org/wiki/Outlaw_(comics)"
"{The Outlaw Kid,actual identities the character uses}","{Doug Wildey}","The Outlaw Kidis a fictional Western hero in comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/4/4c/OutlawKid11-pg2.png","Outlaw Kid","{}","{}",0,0,275,0,0,"{Lance Temple}","{}","Outlaw Kid","{}",,"https://en.wikipedia.org/wiki/Outlaw_Kid"
"{Overdrive}","{Dan Slott,Phil Jimenez}","Overdrive is a fictional comic book supervillain, appearing in books published by Marvel Comics, usually as an enemy of Spider-Man.",,"https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Overdrive_Marvel.jpg/231px-Overdrive_Marvel.jpg","Overdrive","{}","{Vehicle}",0,0,670,0,0,"{}","{}","Overdrive","{Sinister Six}",,"https://en.wikipedia.org/wiki/Overdrive_(comics)"
"{Champion of Champions,Over-Mind,Overmind,over-mind,overmind}","{John Buscema,Stan Lee}","Overmind (originally Over-Mind) is a villain in the Marvel Comics universe.",,,"Overmind","{}","{Superhuman strength,Transform psionic energy}",0,0,612,0,0,"{Grom}","{}","Overmind","{Defenders,Eternals,Thunderbolts,the Psychics}",,"https://en.wikipedia.org/wiki/Overmind_(comics)"
"{Leland Owlsley,The Owl}","{Joe Orlando,Stan Lee}","The Owl (Leland Owlsley) is a fictional supervillain appearing in American comic books published by Marvel Comics, usually as an enemy of the superheroes Daredevil, Spider-Man and Black Cat.",,"http://x.annihil.us/u/prod/marvel/i/mg/9/40/4ce5a45d60e63/standard_xlarge.jpg","Owl","{}","{Endurance,Enhanced strength,Hearing,Hollow bones,Money launderer,Natural razor-sharp fangs,Reflexes/reactions,Resiliency/resistance,Superhuman sight,Talons}",1,0,11523,1,1,"{Leland Owlsley}","{Human Mutate}","Owl","{Gang of Four,Owl Gang,Sinister Six,Sinister Sixteen,teen}","http://marvel.com/characters/1681/owl","https://en.wikipedia.org/wiki/Owl_(Marvel_Comics)"
"{Ox}","{Stan Lee,Steve Ditko}","Ox is the alias of fictional Marvel Comics supervillains that usually works for the Kingpin, Mister Fear or Hammerhead.",,"https://upload.wikimedia.org/wikipedia/en/thumb/b/bd/Whiteox.jpg/250px-Whiteox.jpg","Ox","{}","{Resistance to injury,Superhuman strength}",0,0,676,0,0,"{Raymond Bloch,Raymond Bloch (original incarnation),Ronald Bloch,Ronald Bloch (second incarnation)}","{}","Ox","{Enforcers}",,"https://en.wikipedia.org/wiki/Ox_(comics)"
"{Oya,The Girl Who Wouldn't Burn,The Third Light}","{Joseph Effiom Livingstone,Kieron Gillen,Matt Fraction}","Oya (Idie Okokon) is a fictional comic book superhero appearing in books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/b/b5/XMEN_Oya.jpg","Oya","{}","{Temperature manipulation}",0,0,1455,0,0,"{}","{Mutant}","Oya","{Hellfire Academy,Hellfire Club,Hope Summers,Jean Grey School Students,The Lights,X-Men}",,"https://en.wikipedia.org/wiki/Oya_(comics)"
"{Ozymandias}","{Joe Madureira,Scott Lobdell}","Ozymandias is a fictional character that appears in comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/0/01/OzymandiasMarvel1.png","Ozymandias","{}","{Immortality,Psychic powers,Superhuman durability}",0,0,16144,0,0,"{Ozymandias}","{}","Ozymandias","{Clan Akkaba}",,"https://en.wikipedia.org/wiki/Ozymandias_(Marvel_Comics)"
"{Paul Balk,Power Skrull}","{Danny Bulanadi,Paul Ryan,Paul Ryan (cartoonist),Tom DeFalco}","Paibok the Power Skrull is a fictional alien, a comic book supervillain appearing in the Marvel Comics universe.",,"http://x.annihil.us/u/prod/marvel/i/mg/3/30/4c002f617817e/standard_xlarge.jpg","Paibok","{}","{Durability,Energy,Flight,Hypnosis,Ice blasts,Ice projection,Shapeshifting,Stamina,Superhuman strength}",0,0,597,0,0,"{Paibok}","{Skrull}","Paibok","{Annihilation,Annihilation Wave,Fearsome Foursome,New Revengers}","http://marvel.com/characters/1685/paibok","https://en.wikipedia.org/wiki/Paibok"
"{Painter,Painter of 1000 Perils}","{Jack Kirby,Robert Bernstein,Stan Lee}","Wilhelm van Vile, better known as The Painter, is a fictional character, a supervillain appearing in Marvel Comics-published comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/Strang_Tales_108_cover.jpg/250px-Strang_Tales_108_cover.jpg","Painter","{}","{Matter manipulation,Superhuman speed}",0,0,94,0,0,"{Wilhelm van Vile}","{}","Painter","{Avant Guard}",,"https://en.wikipedia.org/wiki/Painter_(comics)"
"{Paladin,Paul Denning,Paul Dennis}","{Carmine Infantino,Jim Shooter}","Paladin is a Marvel Comics character, a mercenary.",,"http://i.annihil.us/u/prod/marvel/i/mg/c/30/535ff3bef14c1/standard_xlarge.jpg","Paladin","{}","{Actor,Agility,Bodyguard,Detective,Durability,Espionage agent,Reflexes,Skilled marksman,Speed,Stamina,Use of stun gun}",17,2,1914,8,18,"{}","{}","Paladin","{Defenders,Heroes for Hire,The Intruders,Thunderbolts,Wild Pack}","http://marvel.com/characters/1687/paladin","https://en.wikipedia.org/wiki/Paladin_(comics)"
"{Pandemic}","{Humberto Ramos,Mike Carey}","Pandemic (Richard Palance) is a fictional supervillan in Marvel Comics was first mentioned in X-Men vol. 2 #188 (2006) and appeared in X-Men vol. 2 #194 (2007).",,"https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Xmen-195.jpg/250px-Xmen-195.jpg","Pandemic","{}","{}",0,0,250,0,0,"{Richard Palance}","{Mutate}","Pandemic","{Plague Dogs}",,"https://en.wikipedia.org/wiki/Pandemic_(comics)"
"{Paradigm,Paradigm image,image=}","{}","Paradigm is a fictional mutant character in the Marvel Comics Universe, created for their comic book series X-Force.",,,"Paradigm","{}","{Interface with technology}",0,0,205,0,0,"{}","{Mutant,Phalanx}","Paradigm","{Hellions,New Hellions,Phalanx,Phalanx race}",,"https://en.wikipedia.org/wiki/Paradigm_(comics)"
"{Paragon}","{Marvel Comics}","Paragon is the codename used by three unrelated fictional characters from Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Paragon%28Maya%29.jpg/200px-Paragon%28Maya%29.jpg","Paragon","{}","{Agility,Energy blasts,Invulnerability,Speed,Stamina,Superhuman strength,Teleportation}",0,0,595,0,0,"{Cooper Roth,Maya}","{}","Paragon","{50,Imperfects,Rise of the Imperfects}",,"https://en.wikipedia.org/wiki/Paragon_(comics)"
"{Paris}","{Dale Keown,Peter David}","Paris is a fictional character in Marvel Comics.",,,"Paris","{}","{Empath}",0,0,99,0,0,"{Nathan Taylor}","{}","Paris","{Pantheon}",,"https://en.wikipedia.org/wiki/Paris_(Marvel_Comics)"
"{Pasco}","{Clayton Henry,Mike Carey}","Pasco is a fictional character, a mutant in the Marvel Comics Universe.",,,"Pasco","{Sabretooth}","{Depowered,Force field generation}",0,0,78,0,0,"{Pasco}","{Mutant}","Pasco","{}",,"https://en.wikipedia.org/wiki/Pasco_(comics)"
"{Captain America,Lieutenant America,Patriot}","{Allan Heinberg,Jim Cheung}","Patriot is the name of two fictional, comic book superheroes in the Marvel Comics universe: the Golden Age hero Jeffrey Mace and the modern-day character Eli Bradley.",,"http://x.annihil.us/u/prod/marvel/i/mg/8/b0/4c003cfda4644/standard_xlarge.jpg","Patriot","{}","{Agility,Carries triangular shield,Endurance,Enhanced strength,Healing,Metallic throwing stars,Senses,Speed,Stamina}",72,2,2145,15,71,"{Eli,Elijah Bradley}","{}","Patriot","{Secret Avengers' (Civil War),The New Avengers,Young Avengers}","http://marvel.com/characters/1703/patriot","https://en.wikipedia.org/wiki/Patriot_(comics)"
"{Hellcat,Patricia Walker,Patsy Walker}","{}","Hellcat (Patricia 'Patsy' Walker) is a fictional superhero appearing in American comic books published by Marvel Comics.",,"http://i.annihil.us/u/prod/marvel/i/mg/c/30/4d751d6b1bc7d/standard_xlarge.jpg","Hellcat (Patsy Walker)","{}","{Force field generation,Grappling hooks,Gymnast,Psychic senses}",25,0,88849,15,25,"{Patricia Walker,Patsy}","{Human}","Hellcat","{Avengers,Defenders,Lady Liberators,Legion of the Unliving}","http://marvel.com/characters/939/hellcat","https://en.wikipedia.org/wiki/Patsy_Walker"
"{Omertà}","{Salvador Larroca,Scott Lobdell}","Omertà (Paul 'Paulie' Provenzano) is a fictional character, a mutant in the Marvel Universe.",,"https://upload.wikimedia.org/wikipedia/en/d/d4/OmertaX-Men.JPG","Paulie Provenzano","{}","{Invulnerability,Superhuman strength}",0,0,115,0,0,"{Paul Provenzano}","{Mutant}","Paulie Provenzano","{Genoshan Assault X-Men,United States Army}",,"https://en.wikipedia.org/wiki/Paulie_Provenzano"
"{}","{}",,,"https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Avengers_Initiavive_number_1.jpeg/250px-Avengers_Initiavive_number_1.jpeg","Paydirt","{}","{}",0,0,64,0,0,"{}","{}","Paydirt","{}",,"https://en.wikipedia.org/wiki/Paydirt_(Marvel_Comics)"
"{Peace Monger}","{}","Peace Monger (Dr. Cobbleskill) is a fictional character, a mutant in the Marvel Universe.",,,"Peace Monger","{}","{Strength}",0,0,95,0,0,"{Dr. Cobbleskill}","{Mutant}","Peace Monger","{}",,"https://en.wikipedia.org/wiki/Peace_Monger"
"{Occult,Peeper,Peepers}","{Jack Kirby}","Peepers is a fictional character in comic books published by Marvel Comics.",,,"Peepers","{}","{Eye beams,X-ray vision}",0,0,492,0,0,"{Peter Quinn}","{Mutant}","Peepers","{Brotherhood of Evil Mutants,Brotherhood of Mutants,Mutant Force,Resistants,Secret Empire,The 198}",,"https://en.wikipedia.org/wiki/Peepers"
"{Margaret Carter,Peggy,Peggy Carter}","{Jack Kirby,Stan Lee}","Margaret 'Peggy' Carter is a fictional character appearing in comic books published by Marvel Comics, usually as a supporting character in books featuring Captain America.",,"https://upload.wikimedia.org/wikipedia/en/thumb/9/94/PeggyCarter.jpg/200px-PeggyCarter.jpg","Peggy Carter","{}","{}",0,0,19844,0,0,"{Margaret Carter,Peggy}","{}","Peggy Carter","{}",,"https://en.wikipedia.org/wiki/Peggy_Carter"
"{Hollow,Penance,Penny,Yvette}","{Chris Bachalo,Scott Lobdell}","Hollow (formerly called Penance) is an apparently mindless body which three members of the St Croix family, all members of the Marvel Comics superhero team Generation X, had been trapped in at some time.",,"https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/XMEN_Hollow.jpg/200px-XMEN_Hollow.jpg","Penance (X-Men)","{}","{Exceptionally tough skin,Feet,Hair,Has long claws for hands,Razor-sharp}",0,0,1138,0,0,"{}","{Mutant}","Penance","{Avengers Academy,Generation X,Loner,The Loners}",,"https://en.wikipedia.org/wiki/Penance_(X-Men)"
"{Coast Guard,Hera,Iron Man,Pepper Potts,Rescue,Virginia 'Pepper' Potts,Virginia Potts}","{Don Heck,Stan Lee}","Virginia 'Pepper' Potts is a fictional supporting character and romantic love interest appearing in books published by Marvel Comics, in particular those featuring Iron Man.",,"http://x.annihil.us/u/prod/marvel/i/mg/c/f0/4ce188e09af9c/standard_xlarge.jpg","Pepper Potts","{}","{}",27,0,10317,7,31,"{Pepper,Virginia Potts}","{}","Pepper Potts","{Stark Industries,The Initiative,The Order}","http://marvel.com/characters/2761/pepper_potts","https://en.wikipedia.org/wiki/Pepper_Potts"
"{Peregrine}","{Bill Mantlo,John Romita, Jr.,Mark Gruenwald,Pablo Marcos,Steven Grant}","Le Peregrine (Alain Racine) is a fictional character in the Marvel Universe.",,,"Peregrine","{Silver Sable}","{Athlete-level strength,Costume with flying unit,Gifted intellect,Goggles,Master of,Radar detection devices,Savate,Skilled fighter,Talented writer}",0,0,228,0,0,"{Alain Racine}","{}","Peregrine","{Wild Pack}",,"https://en.wikipedia.org/wiki/Peregrine_(comics)"
"{Perrikus}","{Dan Jurgens,John Romita, Jr.}","Perrikus is a fictional character that appears in comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/6/60/Perrikus.jpg/249px-Perrikus.jpg","Perrikus","{}","{Advanced fighting skills,Durability,Endurance,Superhuman strength}",0,0,362,0,0,"{}","{}","Perrikus","{Dark Gods}",,"https://en.wikipedia.org/wiki/Perrikus"
"{Perun}","{Kieron Dwyer,Mark Gruenwald}","Perun is a Marvel Comics character based on the mythical deity in Slavic mythology, withcontrol over thunder and lightning similar to that of the Norse god Thor.",,"https://upload.wikimedia.org/wikipedia/en/1/12/Perun_avengers_v1_320.png","Perun","{}","{Control over thunder,Lightning}",0,0,573,0,0,"{}","{}","Perun","{People's Protectorate,Supreme Soviets}",,"https://en.wikipedia.org/wiki/Perun_(comics)"
"{Pestilence}","{Bill Mantlo,David Ross}","Pestilence is a comic book supervillain who has battled the Canadian super-team Alpha Flight.",,"https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/Pestilencealphaflight.jpg/249px-Pestilencealphaflight.jpg","Pestilence","{}","{Abilities,Various mystical powers}",0,0,345,0,0,"{F.R. Crozier}","{}","Pestilence","{}",,"https://en.wikipedia.org/wiki/Pestilence_(comics)"
"{Pete Wisdom,Winston}","{Ken Lashley,Ken Lashley (artist),Warren Ellis}","Pete Wisdom is a former agent of the British intelligence agency Black Air, which was charged with the observation of, and interaction with, extranormal activity, and he was the agency's liaison with the British superhero group Excalibur, whom he eventually aided in exposing Black Air's subversive criminal activities.",,"http://i.annihil.us/u/prod/marvel/i/mg/f/b0/4c003740c9027/standard_xlarge.png","Pete Wisdom","{}","{Experienced spy,Great leaping}",6,0,1288,4,4,"{Pete,Peter Paul Wisdom}","{Mutant}","Pete Wisdom","{Black Air,Excalibur,MI-13,MI6,New Excalibur,Secret Intelligence Service,X-Force}","http://marvel.com/characters/2825/pete_wisdom","https://en.wikipedia.org/wiki/Pete_Wisdom"
